gname,gid,year,ystart,y_start,end,y_end,last_year,duration,base,income_level,num_base,EAP,ECA,LAC,MENA,NA,SAS,SSA,ethnic,language,religion,elevation,tropics,landlock,polity,regime_status,left,nat,rel,right,size,peak_size,lnpeaksize,ercsr,empire,rcsr,pch,sq,tch,mul_bases,pop,poppermillion,gdp,gdp_ppp,gdppercapita,gdppercapita_ppp,import,export,gov,tradeopenness2010usd,logelvation,terr_POP,GovernmentspendingGDP2010us,shr_trans,num_domestic,num_trans,total_atks,total_casualties,endstr,terrctrl,lead_hierarch,drugtk,diversity,num_kidnap,kidnap,state_sponsor_ever,state_sponsor,num_sponsor,social_service,public_service,num_allies,num_rivals,num_enemies,fate_leader,total_deaths,total_injuries,terr_deaths,terr_injuries,nonterr_deaths,nonterr_injuries,terr_casualties,nonterr_casualties,competitor,suicide
"People’s Liberation Army (Bangladesh, Burma, India)",538,1984,,1978,0,,,7,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,297148817.3,297.1488173,1.24925E+11,,349.5078332,,12148078887,11042517485,20140204868,0.185636413,6.15252778,0.003365317,0.161218596,0,1,0,1,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,5.333333333,
"People’s Liberation Army (Bangladesh, Burma, India)",538,1985,,1978,0,,,8,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,304029610.7,304.0296107,1.31202E+11,,355.0889688,,13762838602,10406557333,22187079101,0.18421564,6.15252778,0,0.169106707,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,5.333333333,
"People’s Liberation Army (Bangladesh, Burma, India)",538,1986,,1978,0,,,9,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,310960399.7,310.9603997,1.37224E+11,,358.1831126,,15872524010,10941221519,24260343696,0.195401146,6.15252778,0,0.176793613,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,5.666666667,
"People’s Liberation Army (Bangladesh, Burma, India)",538,1987,,1978,0,,,10,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,317936597,317.936597,1.42407E+11,,357.6451432,,15688056428,12283885627,26190639562,0.196422176,6.15252778,0,0.183913666,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,6,
"People’s Liberation Army (Bangladesh, Burma, India)",538,1988,,1978,0,,,11,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1,PF,0,1,0,0,,,,0,0,0,0,0,1,1,324942261.7,324.9422617,1.54608E+11,,359.2335771,,17110886715,13216914351,27581200363,0.196158805,6.15252778,0.00307747,0.17839392,0,1,0,1,3,0,,,,0,0,0,,,,9,,,,,,1,2,,,,,,,8.666666667,
"People’s Liberation Army (Bangladesh, Burma, India)",538,1989,,1978,0,,,12,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1,PF,0,1,0,0,,,,0,0,0,0,0,1,1,331961376,331.961376,1.63342E+11,,367.036327,,17628057508,14784201054,29009820197,0.198431719,6.15252778,0.003012399,0.177601585,0,1,0,1,5,0,,,,0,0,0,,,,9,,,,,,5,0,0,0,5,0,0,5,10.33333333,
"People’s Liberation Army (Bangladesh, Burma, India)",538,1990,,1978,0,,,13,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,338982790.7,338.9827907,1.72322E+11,5.64636E+11,377.6188573,1261.920629,18306106995,16463692009,29966349857,0.201772358,6.15252778,0,0.173897498,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,12.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1991,,1978,0,,,14,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,345990821,345.990821,1.74441E+11,5.71539E+11,375.9643345,1255.782126,18074788195,17969499527,29937905408,0.206627566,6.15252778,0,0.171622104,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,12.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1992,,1978,0,,,15,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,352984836.3,352.9848363,1.84109E+11,6.03272E+11,391.4471727,1308.894707,21497692473,18958230285,31045287472,0.219738446,6.15252778,0,0.168624091,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,14,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1993,,1978,0,,,16,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,359987578,359.987578,1.92888E+11,6.32053E+11,403.1143373,1348.566964,25858815491,21591153757,32951505157,0.245998138,6.15252778,0,0.170832754,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,14.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1994,,1978,0,,,17,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,367032913,367.032913,2.0531E+11,6.72794E+11,418.6768434,1401.632504,31227044693,24321688050,33431453843,0.270560713,6.15252778,0,0.162834282,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,16,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1995,,1978,0,,,18,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,374142486,374.142486,2.20428E+11,7.22349E+11,438.0956237,1467.15378,40325617145,31951364556,35970404238,0.327893388,6.15252778,0,0.163184149,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,17.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1996,,1978,0,,,19,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,381318724,381.318724,2.36496E+11,7.75014E+11,457.1766409,1531.502442,39724156444,33983176886,37568646121,0.311663791,6.15252778,0.01311239,0.158855112,0,0,0,5,40,0,,,,0,0,0,,,,9,,,,,0,5,35,0,0,5,35,0,40,19.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1997,,1978,0,,,20,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,388543827.7,388.5438277,2.46216E+11,8.0689E+11,469.010731,1571.88512,44700090824,33415221967,41713345267,0.317263861,6.15252778,0.002573712,0.169417961,0,1,0,1,11,0,,,,0,0,0,,,,9,,,,,0,6,5,,,,,,,20,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1998,,1978,0,,,21,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,395793980.7,395.7939807,2.61236E+11,8.56117E+11,487.2231307,1633.255167,53573123757,38029912543,46675560222,0.350652721,6.15252778,0,0.178672158,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,20.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,1999,,1978,0,,,22,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,403036113.3,403.0361133,2.83586E+11,9.29453E+11,516.3657883,1732.863024,57186170846,44604035153,52046970896,0.358938988,6.15252778,0,0.183531283,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,21.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2000,,1978,0,,,23,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,410242539,410.242539,2.95251E+11,9.67894E+11,539.4604736,1814.482879,59974781846,52635143632,52796159809,0.381404062,6.15252778,0,0.178817895,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,22,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2001,,1978,0,,,24,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,417404336.3,417.4043363,3.09898E+11,1.01608E+12,564.0399161,1900.429936,62057685730,55116762005,54088314733,0.378106762,6.15252778,0,0.174535984,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,22.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2002,,1978,0,,,25,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,424515999.7,424.5159997,3.22181E+11,1.05659E+12,586.5710186,1980.807056,68894060856,66246570167,54136623298,0.419455855,6.15252778,0,0.168031801,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,23.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2003,,1978,0,,,26,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,431557247.7,431.5572477,3.47143E+11,1.13869E+12,625.9228363,2118.192769,78275869550,72333978545,55738348193,0.433855922,6.15252778,0,0.160563288,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,24.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2004,,1978,0,,,27,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,438505657.7,438.5056577,3.74388E+11,1.2283E+12,669.8175446,2271.363869,97983737140,93318485981,58062084152,0.510972725,6.15252778,0,0.155085189,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,25,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2005,,1978,0,,,28,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,445344129.7,445.3441297,4.08779E+11,1.34135E+12,724.5597585,2461.217401,1.30292E+11,1.18363E+11,63237767988,0.608287467,6.15252778,0,0.154699057,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,24.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2006,,1978,0,,,29,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,452064065.7,452.0640657,4.46279E+11,1.46463E+12,784.2152559,2668.130597,1.57966E+11,1.42765E+11,65723139079,0.6738649,6.15252778,0,0.147269309,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,24.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2007,,1978,0,,,30,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,458664005.3,458.6640053,4.89424E+11,1.60639E+12,850.1478038,2895.899831,1.74719E+11,1.51759E+11,71855509920,0.667065342,6.15252778,0,0.146816399,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,25,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2008,,1978,0,,,31,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,-1,PF,0,1,0,0,,,,0,0,0,0,0,1,1,465144157.3,465.1441573,5.09948E+11,1.67409E+12,893.8640392,3050.347049,2.11192E+11,1.7327E+11,79131057910,0.753923614,6.15252778,0,0.155174792,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,25.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2009,,1978,0,,,32,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,471508510,471.50851,5.52282E+11,1.81328E+12,956.8228106,3269.359848,2.06621E+11,1.65582E+11,89913737287,0.673937611,6.15252778,0,0.162803938,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,27.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2010,,1978,0,,,33,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,477761896.3,477.7618963,6.07146E+11,1.99347E+12,1030.392831,3522.879111,1.58019E+11,1.30921E+11,65207542819,0.475899051,6.15252778,0,0.107400164,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,27.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2011,,1978,0,,,34,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,3.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,483900325.3,483.9003253,6.4721E+11,2.12493E+12,1082.862477,3701.714636,2.8794E+11,2.28209E+11,1.01654E+11,0.797498657,6.15252778,0,0.157065336,0,0,0,0,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,29,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2012,,1978,0,,,35,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,3.666666667,PF,0,1,0,0,,,,0,0,0,0,0,1,1,489926473,489.926473,6.83288E+11,2.24351E+12,1138.562509,3894.281532,3.06009E+11,2.44424E+11,1.0235E+11,0.805564935,6.15252778,0.014287858,0.149790017,0,5,0,7,7,0,,,,0,0,0,,,,9,,,,,0,0,7,0,0,0,7,0,7,30,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2013,,1978,0,,,36,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,3.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,495860565,495.860565,7.27143E+11,2.3877E+12,1204.334477,4122.424479,2.8276E+11,2.62752E+11,1.03102E+11,0.750213383,6.15252778,0.022183656,0.141790644,0,7,0,11,29,0,,,,0.18,0,0,,,,9,,,,,0,2,27,0,0,2,27,0,29,29.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2014,,1978,0,,,37,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,2.333333333,PF,0,1,0,0,,,,0,0,0,0,0,1,1,501729585,501.729585,7.8052E+11,2.56307E+12,1277.870453,4376.065159,2.85277E+11,2.67622E+11,1.10933E+11,0.708372944,6.15252778,0.003986211,0.142127197,0,2,0,2,19,0,,,,0.5,1,1,,,,9,,,,,0,16,3,0,0,16,3,0,19,29.66666667,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2015,,1978,0,,,38,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,4,PF,0,1,0,0,,,,0,0,0,0,0,1,1,507552845,507.552845,8.43128E+11,2.76859E+12,1357.580943,4648.697082,2.7018E+11,2.53044E+11,1.18496E+11,0.620574852,6.15252778,0.019702382,0.140543121,0,2,0,10,0,0,,,,0,0,0,,,,9,,,,,0,0,0,0,0,0,0,0,0,30.33333333,0
"People’s Liberation Army (Bangladesh, Burma, India)",538,2016,,1978,0,,2016,39,"Bangladesh,Myanmar,India",L,3,1,0,0,0,0,1,0,0.323266667,0.468866667,0.244133333,469.9037,0.5624049,0,6,PF,0,1,0,0,,,,0,0,0,0,0,1,1,513336045.7,513.3360457,9.02806E+11,2.96441E+12,1433.383028,4906.707579,2.78922E+11,2.66202E+11,1.3275E+11,0.60381061,6.15252778,0.003896083,0.147041689,0,2,0,2,3,0,,,,0,0,0,,,,9,,,,,0,0,3,0,0,0,3,0,3,30.66666667,0
People’s Liberation Forces (Colombia),539,1998,1998,1998,0,,,1,Colombia,LM,1,0,0,1,0,0,0,0,0.6014,0.0193,0.1478,593.12,1,0,7,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,39234062,39.234062,1.92433E+11,3.35584E+11,4904.74819,8553.380914,27211663324,29211321578,29259088229,0.29320817,6.385396739,,0.15204803,,,,,,0,,,,,,,,,,9,1,,,,,,,,,,,,,5,
People’s Liberation Forces (Colombia),539,1999,,1998,0,,,2,Colombia,LM,1,0,0,1,0,0,0,0,0.6014,0.0193,0.1478,593.12,1,0,7,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,39819279,39.819279,1.84343E+11,3.21476E+11,4629.498032,8073.372693,20495650618,30941772720,30354127503,0.279030649,6.385396739,,0.16466089,,,,,,0,,,,,,,,,,9,1,,,,,,,,,,,,,5,
People’s Liberation Forces (Colombia),539,2000,,1998,1,2000,2000,3,Colombia,LM,1,0,0,1,0,0,0,0,0.6014,0.0193,0.1478,593.12,1,0,7,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,40403958,40.403958,1.92491E+11,3.35685E+11,4764.167747,8308.22295,23002965349,30642128475,32452748349,0.278688504,6.385396739,,0.168593383,,,,,,1,,,,,,,,,,9,1,,,,,,,,,,,,,5,
Peoples' United Revolutionary Movement,537,2016,2016,2016,0,,2016,1,Turkey,UM,1,0,1,0,0,0,0,0,0.32,0.2216,0.0049,1167.001,0,0,-4,PF,1,0,0,0,,,,1,0,1,0,0,0,0,79512426,79.512426,1.12251E+12,1.88894E+12,14117.43687,23756.48429,2.59409E+11,2.30187E+11,1.58206E+11,0.436161696,7.062192489,0.012576651,0.140939462,0,1,0,1,3,0,,,,0,0,0,,,,9,,,,,0,1,2,0,0,1,2,0,3,10,0
Peronist Armed Forces (FAP),540,1970,1970,1970,0,,,1,Argentina,UM,1,0,0,1,0,0,0,0,0.255,0.0618,0.2236,595.62,0.0270889,0,-9,,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,23973058,23.973058,1.69174E+11,,7056.848064,,6944666554,9893963820,,0.099534253,6.38960288,0.166853974,,1,0,4,4,0,0,,,,0.5,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,2,
Peronist Armed Forces (FAP),540,1971,,1970,0,,,2,Argentina,UM,1,0,0,1,0,0,0,0,0.255,0.0618,0.2236,595.62,0.0270889,0,-9,,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,24366439,24.366439,1.78746E+11,,7335.759136,,7772035362,8911399793,,0.093335821,6.38960288,0.123120165,,0,3,0,3,4,0,,,,0.444444444,0,0,,,,9,1,,,,0,4,0,0,0,4,0,0,4,4,
Peronist Armed Forces (FAP),540,1972,,1970,0,,,3,Argentina,UM,1,0,0,1,0,0,0,0,0.255,0.0618,0.2236,595.62,0.0270889,0,-9,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,24782949,24.782949,1.81657E+11,,7329.921158,,7393555510,9092264323,,0.09075243,6.38960288,0,,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,
Peronist Armed Forces (FAP),540,1973,,1970,0,,,4,Argentina,UM,1,0,0,1,0,0,0,0,0.255,0.0618,0.2236,595.62,0.0270889,0,6,F,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,25213388,25.213388,1.86765E+11,,7407.366754,,7296734142,10363234674,,0.09455726,6.38960288,0,,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,3,
Peronist Armed Forces (FAP),540,1974,,1970,1,1974,1974,5,Argentina,UM,1,0,0,1,0,0,0,0,0.255,0.0618,0.2236,595.62,0.0270889,0,6,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,25644506,25.644506,1.971E+11,,7685.857212,,7692822596,10387664802,,0.091732554,6.38960288,0.077989414,,1,0,2,2,2,1,,,,0,0,0,,,,9,1,,,,0,2,0,,0,,0,,,4,
Peykar,541,1975,1975,1975,0,,,1,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,0,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,19534593,19.534593,2.95429E+11,,9026.083634,,85069408357,1.14502E+11,39584894788,0.675529879,7.198571684,0,0.133991357,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,0,
Peykar,541,1976,,1975,0,,,2,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,0,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,20020136,20.020136,3.46342E+11,,10265.70022,,87948033732,1.26295E+11,44806066406,0.618589424,7.198571684,0,0.129369498,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,0,
Peykar,541,1977,,1975,0,,,3,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,0,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,20545948.5,20.5459485,3.32263E+11,,9544.857857,,98241871747,1.24425E+11,47791072163,0.670153125,7.198571684,0,0.143834896,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,0,
Peykar,541,1978,,1975,0,,,4,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,0,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,21127195,21.127195,2.85573E+11,,7938.619124,,84359336571,1.06103E+11,47380914421,0.666947086,7.198571684,0,0.165915139,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,0,
Peykar,541,1979,,1975,0,,,5,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,5,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,21773512,21.773512,2.55548E+11,,6859.861047,,77045875497,95466691818,48072781253,0.675068965,7.198571684,0,0.188116397,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,0.5,
Peykar,541,1980,,1975,0,,,6,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,4,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,22493814,22.493814,2.66043E+11,,29840.50945,,80962760631,70361369778,46137203614,0.568795689,7.198571684,0,0.173420078,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,1.5,
Peykar,541,1981,,1975,0,,,7,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,3,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,23285851.5,23.2858515,2.64027E+11,,29916.43311,,82910945163,77383546129,43964819954,0.607113396,7.198571684,0,0.16651621,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,1.5,
Peykar,541,1982,,1975,1,1982,1982,8,"Iran,Switzerland",UM,2,0,1,0,1,0,0,0,0.5999,0.64515,0.36175,1337.519,0,0,2,PF,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,1,24137320.5,24.1373205,2.85613E+11,,29877.47683,,80743786285,87955345165,43832398633,0.590656166,7.198571684,0.041429619,0.153467752,1,0,1,1,0,2,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,2,
Polisario Front,542,1973,1973,1973,0,,,1,"Algeria,Mauritania,Morocco,Western Sahara",LM,4,0,0,0,1,0,0,1,0.4795,0.4123333,0.0091667,503.796825,0.335551625,0,-8.333333,PF,0,1,0,0,,10000,9.210340372,0,0,0,0,0,1,1,11369155.67,11.36915567,21912328110,,1708.351464,,6713645750,12611064220,3498205897,0.881910396,6.222173062,0,0.15964556,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,0.5,
Polisario Front,542,1974,,1973,0,,,2,"Algeria,Mauritania,Morocco,Western Sahara",LM,4,0,0,0,1,0,0,1,0.4795,0.4123333,0.0091667,503.796825,0.335551625,0,-8.333333,PF,0,1,0,0,,10000,9.210340372,0,0,0,0,0,1,1,11651622.33,11.65162233,23460772098,,1798.863758,,8820871114,11910529903,4308027021,0.883662351,6.222173062,0,0.183626822,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,0.5,
Polisario Front,542,1975,,1973,0,,,3,"Algeria,Mauritania,Morocco,Western Sahara",LM,4,0,0,0,1,0,0,1,0.4795,0.4123333,0.0091667,503.796825,0.335551625,0,-8.333333,PF,0,1,0,0,,10000,9.210340372,0,0,0,0,0,1,1,11947161,11.947161,24752176312,,1807.159232,,10541329897,11530353314,5412661023,0.891706771,6.222173062,0,0.218674146,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,0.5,
